"Source Name"	"Factor Value[year]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[location]"	"Term Source REF"	"Term Accession Number"
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Polemonium caeruleum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"9c_1k10_5_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_1_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_2_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_2_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_3_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_3_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_4_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_4_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_5_Seg1Ev1"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rhodiola rosea"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"1c_1k10_5_Seg1Ev2"	"Penza Oblast"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"20c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"20c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"20c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"20c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"20c_1k10_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Rosa majalis"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"20c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"11c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"11c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"11c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"11c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Angelica archangelica"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"11c_1k10_5_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Arctium lappa"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"12c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Astragalus propinquus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"13c_1k10_5_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Silybum marianum"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"14c_1k10_5_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Anethum graveolens"	"NCBITAXON"	""	"fruit"	"BTO"	""	"Sample collection"	"15c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Inula helenium"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"16c_1k10_5_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_4_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_5_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Eleutherococcus senticosus"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"17c_1k10_5_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Hedysarum neglectum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18c_1k10_1_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Hedysarum neglectum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18c_1k10_1_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Hedysarum neglectum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18c_1k10_2_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Hedysarum neglectum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18c_1k10_2_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Hedysarum neglectum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18c_1k10_3_Seg1Ev1"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Hedysarum neglectum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18c_1k10_3_Seg1Ev2"	"Krasnodar Krai"	""	""
"no_treatment"	"2014"	"year"	"CCONT"	"http://purl.obolibrary.org/obo/UO_0000036"	"Hedysarum neglectum"	"NCBITAXON"	""	"root"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001188"	"Sample collection"	"18c_1k10_4_Seg1Ev1"	"Krasnodar Krai"	""	""
